parameter,metric,acc_train,acc_test,unfairness_train,unfairness_test
0.1,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.10816326530612246,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.1163265306122449,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.12448979591836735,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.1326530612244898,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.14081632653061227,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.1489795918367347,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.15714285714285714,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.1653061224489796,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.17346938775510207,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.1816326530612245,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.18979591836734694,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.1979591836734694,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.20612244897959187,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.2142857142857143,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.22244897959183674,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.2306122448979592,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.23877551020408164,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.2469387755102041,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.2551020408163266,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.263265306122449,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.27142857142857146,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.2795918367346939,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.28775510204081634,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.29591836734693877,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.3040816326530612,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.3122448979591837,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.3204081632653062,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.3285714285714286,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.33673469387755106,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.3448979591836735,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.35306122448979593,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.36122448979591837,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.3693877551020408,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.37755102040816324,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.3857142857142858,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.3938775510204082,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.40204081632653066,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.4102040816326531,1,0.8101854907914714,0.8113776467435004,0.04916333756414024,0.04532792734632257
0.41836734693877553,1,0.805861773054327,0.8062181720718307,0.04306164557920422,0.03920528833181694
0.42653061224489797,1,0.805861773054327,0.8062181720718307,0.04306164557920422,0.03920528833181694
0.4346938775510204,1,0.8110436332431183,0.8121817207183061,0.04847731689339937,0.04499382651777665
0.44285714285714284,1,0.805861773054327,0.8062181720718307,0.04306164557920422,0.03920528833181694
0.4510204081632654,1,0.805861773054327,0.8062181720718307,0.04306164557920422,0.03920528833181694
0.4591836734693878,1,0.8006139019077166,0.801594746716698,0.037849267617316454,0.03357210212269579
0.46734693877551026,1,0.7945738992672784,0.7965022782095953,0.03245093486127266,0.02716589871128827
0.4755102040816327,1,0.7945738992672784,0.7965022782095953,0.03245093486127266,0.02716589871128827
0.48367346938775513,1,0.7945738992672784,0.7965022782095953,0.03245093486127266,0.02716589871128827
0.49183673469387756,1,0.7945738992672784,0.7965022782095953,0.03245093486127266,0.02716589871128827
0.5,1,0.7945738992672784,0.7965022782095953,0.03245093486127266,0.02716589871128827
0.1,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.10816326530612246,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.1163265306122449,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.12448979591836735,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.1326530612244898,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.14081632653061227,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.1489795918367347,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.15714285714285714,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.1653061224489796,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.17346938775510207,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.1816326530612245,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.18979591836734694,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.1979591836734694,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.20612244897959187,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.2142857142857143,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.22244897959183674,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.2306122448979592,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.23877551020408164,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.2469387755102041,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.2551020408163266,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.263265306122449,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.27142857142857146,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.2795918367346939,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.28775510204081634,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.29591836734693877,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.3040816326530612,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.3122448979591837,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.3204081632653062,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.3285714285714286,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.33673469387755106,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.3448979591836735,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.35306122448979593,2,0.8117037428213083,0.8131198070222461,0.009208837550421789,0.031880259459815874
0.36122448979591837,2,0.8117037428213083,0.8131198070222461,0.009208837550421789,0.031880259459815874
0.3693877551020408,2,0.8117037428213083,0.8131198070222461,0.009208837550421789,0.031880259459815874
0.37755102040816324,2,0.8117037428213083,0.8131198070222461,0.009208837550421789,0.031880259459815874
0.3857142857142858,2,0.8117037428213083,0.8131198070222461,0.009208837550421789,0.031880259459815874
0.3938775510204082,2,0.8117037428213083,0.8131198070222461,0.009208837550421789,0.031880259459815874
0.40204081632653066,2,0.8117037428213083,0.8131198070222461,0.009208837550421789,0.031880259459815874
0.4102040816326531,2,0.8131889893722358,0.8141919056553203,0.009806677285361887,0.020690222533009672
0.41836734693877553,2,0.8117037428213083,0.8131198070222461,0.009208837550421789,0.031880259459815874
0.42653061224489797,2,0.8134200277246023,0.8139908871616188,0.014273440984726715,0.03219741089553729
0.4346938775510204,2,0.806521882632517,0.8071562583757705,0.008984489318115352,0.03354488648606302
0.44285714285714284,2,0.8101854907914714,0.8113776467435004,0.01477442105645832,0.032931963849929025
0.4510204081632654,2,0.8012740114859067,0.8025328330206379,0.008838670603376508,0.03341055968784301
0.4591836734693878,2,0.8012740114859067,0.8025328330206379,0.008838670603376508,0.03341055968784301
0.46734693877551026,2,0.7997557594560697,0.8007906727418923,0.015481661041977901,0.035388308697188675
0.4755102040816327,2,0.7997557594560697,0.8007906727418923,0.015481661041977901,0.035388308697188675
0.48367346938775513,2,0.7997557594560697,0.8007906727418923,0.015481661041977901,0.035388308697188675
0.49183673469387756,2,0.7997557594560697,0.8007906727418923,0.015481661041977901,0.035388308697188675
0.5,2,0.7997557594560697,0.8007906727418923,0.015481661041977901,0.035388308697188675
0.1,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.10816326530612246,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.1163265306122449,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.12448979591836735,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.1326530612244898,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.14081632653061227,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.1489795918367347,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.15714285714285714,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.1653061224489796,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.17346938775510207,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.1816326530612245,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.18979591836734694,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.1979591836734694,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.20612244897959187,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.2142857142857143,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.22244897959183674,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.2306122448979592,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.23877551020408164,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.2469387755102041,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.2551020408163266,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.263265306122449,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.27142857142857146,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.2795918367346939,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.28775510204081634,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.29591836734693877,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.3040816326530612,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.3122448979591837,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.3204081632653062,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.3285714285714286,3,0.8134200277246023,0.8139908871616188,0.0007888998871274591,0.0005271252999195917
0.33673469387755106,3,0.8134200277246023,0.8139908871616188,0.0007888998871274591,0.0005271252999195917
0.3448979591836735,3,0.8134200277246023,0.8139908871616188,0.0007888998871274591,0.0005271252999195917
0.35306122448979593,3,0.8134200277246023,0.8139908871616188,0.0007888998871274591,0.0005271252999195917
0.36122448979591837,3,0.8134200277246023,0.8139908871616188,0.0007888998871274591,0.0005271252999195917
0.3693877551020408,3,0.8134200277246023,0.8139908871616188,0.0007888998871274591,0.0005271252999195917
0.37755102040816324,3,0.8134200277246023,0.8139908871616188,0.0007888998871274591,0.0005271252999195917
0.3857142857142858,3,0.8157634167271767,0.8158000536049317,0.0007888998871274591,0.0005271252999195917
0.3938775510204082,3,0.8134200277246023,0.8139908871616188,0.0007888998871274591,0.0005271252999195917
0.40204081632653066,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.4102040816326531,3,0.8101854907914714,0.8113776467435004,0.0007888998871274591,0.0005271252999195917
0.41836734693877553,3,0.8050036306026801,0.8054140980970249,0.0007888998871274591,0.0005271252999195917
0.42653061224489797,3,0.804145488151033,0.8062851782363978,5.049213572149152e-05,0.0008727344556113633
0.4346938775510204,3,0.7989636279622417,0.8003216295899223,5.049213572149152e-05,0.0008727344556113633
0.44285714285714284,3,0.7989636279622417,0.8003216295899223,5.049213572149152e-05,0.0008727344556113633
0.4510204081632654,3,0.7937157568156314,0.7956982042347897,5.049213572149152e-05,0.0008727344556113633
0.4591836734693878,3,0.7937157568156314,0.7956982042347897,5.049213572149152e-05,0.0008727344556113633
0.46734693877551026,3,0.7937157568156314,0.7956982042347897,5.049213572149152e-05,0.0008727344556113633
0.4755102040816327,3,0.7937157568156314,0.7956982042347897,5.049213572149152e-05,0.0008727344556113633
0.48367346938775513,3,0.7937157568156314,0.7956982042347897,5.049213572149152e-05,0.0008727344556113633
0.49183673469387756,3,0.7937157568156314,0.7956982042347897,5.049213572149152e-05,0.0008727344556113633
0.5,3,0.7937157568156314,0.7956982042347897,5.049213572149152e-05,0.0008727344556113633
0.1,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.10816326530612246,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.1163265306122449,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.12448979591836735,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.1326530612244898,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.14081632653061227,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.1489795918367347,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.15714285714285714,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.1653061224489796,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.17346938775510207,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.1816326530612245,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.18979591836734694,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.1979591836734694,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.20612244897959187,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.2142857142857143,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.22244897959183674,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.2306122448979592,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.23877551020408164,4,0.8101854907914714,0.8113776467435004,0.00950678581580322,0.01498558978420883
0.2469387755102041,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.2551020408163266,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.263265306122449,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.27142857142857146,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.2795918367346939,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.28775510204081634,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.29591836734693877,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.3040816326530612,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.3122448979591837,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.3204081632653062,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.3285714285714286,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.33673469387755106,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.3448979591836735,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.35306122448979593,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.36122448979591837,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.3693877551020408,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.37755102040816324,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.3857142857142858,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.3938775510204082,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.40204081632653066,4,0.8110436332431183,0.8121817207183061,0.00010848559159970517,0.021802133424688175
0.4102040816326531,4,0.8082381675358109,0.8080273385151434,0.003435377067323331,0.018121694186136073
0.41836734693877553,4,0.8050036306026801,0.8054140980970249,0.0007358518810055559,0.022013659528043905
0.42653061224489797,4,0.8050036306026801,0.8054140980970249,0.0007358518810055559,0.022013659528043905
0.4346938775510204,4,0.7997887649349792,0.8013267220584294,0.0018051497858040388,0.047245044943548975
0.44285714285714284,4,0.7989636279622417,0.8003216295899223,0.0027041505409983735,0.03500354651102633
0.4510204081632654,4,0.7989636279622417,0.8003216295899223,0.0027041505409983735,0.03500354651102633
0.4591836734693878,4,0.7937157568156314,0.7956982042347897,0.004274668698458828,0.04843143047976195
0.46734693877551026,4,0.7937157568156314,0.7956982042347897,0.004274668698458828,0.04843143047976195
0.4755102040816327,4,0.7937157568156314,0.7956982042347897,0.004274668698458828,0.04843143047976195
0.48367346938775513,4,0.7937157568156314,0.7956982042347897,0.004274668698458828,0.04843143047976195
0.49183673469387756,4,0.7937157568156314,0.7956982042347897,0.004274668698458828,0.04843143047976195
0.5,4,0.7937157568156314,0.7956982042347897,0.004274668698458828,0.04843143047976195
