accuracy,unfairness,accuracy_train,unfairness_train,epsilon,strategy
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.0,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.1,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.3,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.5,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.7,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.9,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.91,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.92,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.93,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.94,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.95,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.9520000000000001,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.9540000000000001,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.956,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.958,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.961,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.963,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.965,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.9670000000000001,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.9690000000000001,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.971,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.973,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.975,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.977,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.9790000000000001,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.982,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.9840000000000001,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.986,BFS original
0.8153433623946101,0.006817317099426126,0.8165595363218102,0.004558717073841496,0.988,BFS original
0.8156087317002273,0.006958323359975466,0.8165005697116532,0.003092257773714996,0.99,BFS original
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.0,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.1,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.3,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.5,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.7,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.9,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.91,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.92,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.93,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.94,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.95,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.9520000000000001,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.9540000000000001,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.956,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.958,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.961,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.963,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.965,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.9670000000000001,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.9690000000000001,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.971,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.973,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.975,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.977,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.9790000000000001,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.982,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.9840000000000001,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.986,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.988,Curious
0.8136333133054612,0.006744732794592005,0.8147462935002929,0.0040546056185115885,0.99,Curious
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.0,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.1,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.3,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.5,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.7,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.9,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.91,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.92,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.93,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.94,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.95,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.9520000000000001,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.9540000000000001,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.956,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.958,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.961,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.963,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.965,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.9670000000000001,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.9690000000000001,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.971,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.973,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.975,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.977,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.9790000000000001,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.982,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.9840000000000001,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.986,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.988,Lower bound
0.8136333089591348,0.00678532197549841,0.8146652125097393,0.003974756817746593,0.99,Lower bound
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.0,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.1,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.3,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.5,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.7,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.9,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.91,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.92,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.93,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.94,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.95,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.9520000000000001,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.9540000000000001,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.956,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.958,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.961,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.963,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.965,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.9670000000000001,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.9690000000000001,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.971,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.973,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.975,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.977,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.9790000000000001,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.982,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.9840000000000001,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.986,BFS objective-aware
0.8187634388412764,0.006003637449134726,0.8197806387445091,0.0052874938606271606,0.988,BFS objective-aware
0.8187339533628745,0.0070205868196872795,0.8197216721343521,0.003186952649628985,0.99,BFS objective-aware
